image_path,label
datasets/train\subject-2\non_fall\2_picking\frame057.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame058.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame059.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame060.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame061.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame062.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame063.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame064.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame065.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame066.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame067.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame068.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame069.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame070.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame071.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame072.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame073.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame074.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame075.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame076.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame077.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame078.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame079.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame080.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame081.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame082.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame083.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame084.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame085.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame086.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame087.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame088.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame089.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame090.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame091.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame092.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame093.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame094.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame095.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame096.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame097.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame098.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame099.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame100.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame101.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame102.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame103.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame104.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame105.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame106.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame107.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame108.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame109.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame110.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame111.jpg,0
datasets/train\subject-2\non_fall\2_picking\frame112.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame000.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame001.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame002.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame003.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame004.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame005.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame006.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame007.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame008.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame009.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame010.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame011.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame012.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame013.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame014.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame015.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame016.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame017.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame018.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame019.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame020.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame021.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame022.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame023.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame024.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame025.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame026.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame027.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame028.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame029.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame030.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame031.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame032.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame033.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame034.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame035.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame036.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame037.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame038.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame039.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame040.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame041.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame042.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame043.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame044.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame045.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame046.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame047.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame048.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame049.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame050.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame051.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame052.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame053.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame054.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame055.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame056.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame057.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame058.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame059.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame060.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame061.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame062.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame063.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame064.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame065.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame066.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame067.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame068.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame069.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame070.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame071.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame072.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame073.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame074.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame075.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame076.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame077.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame078.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame079.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame080.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame081.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame082.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame083.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame084.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame085.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame086.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame087.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame088.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame089.jpg,0
datasets/train\subject-2\non_fall\2_squat\frame090.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame000.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame001.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame002.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame003.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame004.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame005.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame006.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame007.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame008.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame009.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame010.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame011.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame012.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame013.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame014.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame015.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame016.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame017.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame018.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame019.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame020.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame021.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame022.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame023.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame024.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame025.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame026.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame027.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame028.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame029.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame030.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame031.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame032.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame033.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame034.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame035.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame036.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame037.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame038.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame039.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame040.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame041.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame042.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame043.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame044.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame045.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame046.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame047.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame048.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame049.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame050.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame051.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame052.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame053.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame054.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame055.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame056.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame057.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame058.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame059.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame060.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame061.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame062.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame063.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame064.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame065.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame066.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame067.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame068.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame069.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame070.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame071.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame072.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame073.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame074.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame075.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame076.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame077.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame078.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame079.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame080.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame081.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame082.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame083.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame084.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame085.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame086.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame087.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame088.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame089.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame090.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame091.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame092.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame093.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame094.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame095.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame096.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame097.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame098.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame099.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame100.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame101.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame102.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame103.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame104.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame105.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame106.jpg,0
datasets/train\subject-2\non_fall\2_stretching\frame107.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame000.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame001.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame002.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame003.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame004.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame005.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame006.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame007.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame008.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame009.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame010.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame011.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame012.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame013.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame014.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame015.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame016.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame017.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame018.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame019.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame020.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame021.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame022.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame023.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame024.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame025.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame026.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame027.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame028.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame029.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame030.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame031.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame032.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame033.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame034.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame035.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame036.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame037.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame038.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame039.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame040.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame041.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame042.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame043.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame044.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame045.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame046.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame047.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame048.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame049.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame050.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame051.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame052.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame053.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame054.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame055.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame056.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame057.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame058.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame059.jpg,0
datasets/train\subject-2\non_fall\2_walking\frame060.jpg,0
